               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10107,            0.029527,            0.084462,             0.03452,            0.072464,            0.017359,           0.0019953,            0.044207,            0.021272,            0.055406,           0.0032353,           0.0032353,            0.070882
                   1,            0.064613,              0.0255,            0.077006,            0.063424,             0.27536,            0.033718,           0.0098367,            0.053562,             0.01271,            0.052815,            0.006547,            0.006547,            0.040861
                   2,            0.064319,            0.022884,            0.075764,            0.058909,             0.24202,            0.074945,            0.022306,            0.039044,            0.012892,            0.051563,           0.0098366,           0.0098366,            0.010817
                   3,            0.057833,            0.019814,            0.074065,            0.034721,              0.6087,             0.12441,            0.052832,            0.037456,            0.011599,            0.049777,            0.009901,            0.009901,            0.009901
                   4,            0.053199,            0.017233,             0.07087,            0.077858,             0.18952,             0.10919,            0.046351,            0.030632,            0.013553,            0.049106,            0.009901,            0.009901,            0.009901
                   5,            0.052243,            0.016707,            0.069581,             0.02762,             0.36232,            0.067085,            0.031919,            0.035262,            0.011529,            0.048798,            0.009868,            0.009868,            0.009868
                   6,            0.051614,            0.016231,            0.071445,              0.6201,             0.18045,             0.15009,            0.057827,            0.036682,            0.010912,            0.049473,            0.009835,            0.009835,            0.009835
                   7,            0.045062,            0.015536,            0.067092,             0.14381,             0.23487,             0.15593,            0.069435,            0.037086,           0.0088813,            0.047412,            0.009802,            0.009802,            0.009802
                   8,            0.047251,            0.013922,            0.063384,             0.60784,             0.18836,             0.21001,            0.099478,            0.027834,             0.01264,            0.046243,            0.009769,            0.009769,            0.009769
                   9,            0.044424,            0.013683,            0.065148,             0.17791,             0.32076,               0.258,             0.14531,            0.026782,            0.011417,            0.044849,            0.009736,            0.009736,            0.009736
                  10,             0.04237,            0.013978,            0.064653,             0.19147,             0.66753,              0.3807,             0.22861,            0.024252,           0.0080865,            0.043155,            0.009703,            0.009703,            0.009703
                  11,            0.041944,            0.013452,            0.063606,             0.17279,             0.49763,             0.34712,             0.18978,            0.025486,           0.0084508,            0.041802,             0.00967,             0.00967,             0.00967
                  12,            0.038957,            0.012556,            0.059381,             0.22142,             0.75766,              0.4396,             0.22828,            0.026113,            0.007437,            0.040209,            0.009637,            0.009637,            0.009637
                  13,            0.042749,            0.011956,            0.057867,             0.44515,             0.63169,              0.4801,             0.25107,            0.024259,           0.0078282,             0.03731,            0.009604,            0.009604,            0.009604
                  14,            0.039724,            0.013052,            0.055408,             0.33326,             0.71315,              0.4991,             0.25565,            0.024341,           0.0071439,            0.035846,            0.009571,            0.009571,            0.009571
                  15,              0.0423,            0.012633,            0.057987,             0.46371,             0.69167,             0.56099,             0.36604,            0.020506,           0.0067129,            0.034536,            0.009538,            0.009538,            0.009538
                  16,            0.038415,            0.012465,            0.055446,             0.58478,             0.57403,             0.60301,             0.35291,            0.021531,           0.0071526,            0.033507,            0.009505,            0.009505,            0.009505
                  17,            0.039615,            0.012945,            0.053167,             0.44027,             0.75861,             0.65721,              0.3922,            0.022602,           0.0066455,            0.032149,            0.009472,            0.009472,            0.009472
                  18,            0.038108,            0.011923,            0.049517,             0.36818,             0.73227,             0.63267,             0.37366,            0.023414,           0.0068287,            0.030744,            0.009439,            0.009439,            0.009439
                  19,            0.040838,            0.012458,            0.051368,             0.34909,             0.66859,             0.55853,             0.23433,            0.032111,            0.006493,            0.030288,            0.009406,            0.009406,            0.009406
                  20,            0.040402,            0.012848,            0.050376,             0.53842,             0.68228,             0.70916,             0.41919,            0.022484,           0.0065968,            0.029451,            0.009373,            0.009373,            0.009373
                  21,            0.038252,             0.01168,            0.047655,             0.40548,             0.77539,             0.67239,             0.35643,            0.022937,           0.0062575,            0.028154,             0.00934,             0.00934,             0.00934
                  22,            0.040331,            0.011749,            0.045258,             0.51607,             0.73899,             0.70743,             0.36993,            0.023712,           0.0063888,             0.02686,            0.009307,            0.009307,            0.009307
                  23,            0.039118,            0.012136,            0.046195,             0.45501,             0.81692,             0.68794,             0.45281,            0.019851,           0.0062024,            0.025717,            0.009274,            0.009274,            0.009274
                  24,            0.038693,            0.011626,             0.04318,             0.49749,             0.75362,             0.71301,             0.36319,            0.023834,           0.0069651,            0.025236,            0.009241,            0.009241,            0.009241
                  25,            0.039636,            0.011267,            0.042924,             0.47438,             0.79173,             0.77344,             0.51838,            0.020326,           0.0060648,             0.02384,            0.009208,            0.009208,            0.009208
                  26,            0.038991,            0.012048,            0.040977,             0.44603,             0.87517,             0.74619,             0.47156,            0.019875,           0.0061615,            0.022585,            0.009175,            0.009175,            0.009175
                  27,            0.040088,            0.011976,            0.037852,             0.45602,             0.90721,             0.75707,             0.43428,            0.024886,           0.0058849,            0.021677,            0.009142,            0.009142,            0.009142
                  28,            0.036867,            0.011278,            0.038331,             0.64018,             0.81897,             0.80397,             0.52283,            0.019993,           0.0060165,            0.020886,            0.009109,            0.009109,            0.009109
                  29,            0.039123,            0.011571,            0.039795,              0.5903,             0.77607,             0.77108,              0.4976,            0.021277,           0.0059422,            0.020857,            0.009076,            0.009076,            0.009076
                  30,            0.040188,            0.010879,            0.037582,             0.55472,             0.89692,             0.80381,             0.51443,            0.020914,           0.0064195,            0.020628,            0.009043,            0.009043,            0.009043
                  31,            0.039171,            0.011024,            0.033596,             0.62775,             0.78704,             0.78775,             0.51885,            0.019584,           0.0063769,            0.019372,             0.00901,             0.00901,             0.00901
                  32,            0.037906,            0.011198,            0.033896,             0.64774,              0.8884,             0.79622,             0.51487,            0.020024,           0.0067843,            0.019499,            0.008977,            0.008977,            0.008977
                  33,            0.035703,            0.010753,            0.034441,              0.6964,             0.81577,             0.82704,             0.52718,            0.020694,           0.0060033,            0.018338,            0.008944,            0.008944,            0.008944
                  34,            0.036329,            0.011366,            0.034732,               0.695,             0.86634,             0.82541,             0.48768,            0.020815,           0.0061594,            0.017708,            0.008911,            0.008911,            0.008911
                  35,            0.039513,            0.011733,            0.034335,             0.60042,             0.79402,             0.80184,             0.48582,            0.020635,           0.0062855,            0.019276,            0.008878,            0.008878,            0.008878
                  36,            0.037922,            0.011857,            0.033816,               0.575,              0.8957,             0.81049,             0.53139,            0.020951,           0.0064025,            0.018071,            0.008845,            0.008845,            0.008845
                  37,            0.037164,            0.010749,              0.0319,             0.68011,             0.86924,             0.85866,              0.5453,              0.0208,            0.006421,            0.015962,            0.008812,            0.008812,            0.008812
                  38,            0.037257,            0.010744,            0.028826,             0.59521,             0.89848,             0.83793,              0.5663,            0.020609,           0.0063911,            0.016642,            0.008779,            0.008779,            0.008779
                  39,            0.037022,            0.010834,            0.029047,             0.65507,             0.89732,             0.88838,             0.58229,            0.020001,           0.0062087,            0.014528,            0.008746,            0.008746,            0.008746
                  40,            0.036335,            0.010829,            0.027633,             0.66556,             0.81415,             0.83139,             0.47208,            0.024789,           0.0071614,             0.01629,            0.008713,            0.008713,            0.008713
                  41,            0.039433,            0.010776,            0.031502,              0.6408,             0.80366,              0.8672,              0.5246,             0.02114,           0.0067046,            0.015423,             0.00868,             0.00868,             0.00868
                  42,             0.03528,            0.011224,            0.028152,             0.64526,             0.88596,             0.84314,             0.56639,            0.020924,           0.0058328,            0.016315,            0.008647,            0.008647,            0.008647
                  43,            0.038627,             0.01028,            0.029611,             0.72505,             0.83457,             0.85233,             0.56837,            0.019865,           0.0059859,             0.01522,            0.008614,            0.008614,            0.008614
                  44,            0.035475,            0.011009,             0.02593,             0.65982,             0.89344,             0.89081,             0.59305,            0.019443,           0.0062413,            0.013428,            0.008581,            0.008581,            0.008581
                  45,            0.034448,            0.010871,            0.026577,              0.6657,             0.93676,             0.89606,             0.62621,            0.019079,           0.0060284,            0.013271,            0.008548,            0.008548,            0.008548
                  46,            0.036108,            0.010364,            0.026658,             0.67411,             0.95034,             0.89664,             0.61819,             0.02174,           0.0057294,            0.013923,            0.008515,            0.008515,            0.008515
                  47,            0.036011,            0.011004,            0.026538,             0.69296,             0.90567,             0.86797,             0.61556,            0.018912,           0.0057609,            0.014816,            0.008482,            0.008482,            0.008482
                  48,            0.035258,            0.010395,            0.022703,             0.71687,             0.95891,             0.89725,             0.59328,            0.019454,           0.0057522,            0.011764,            0.008449,            0.008449,            0.008449
                  49,            0.035748,            0.010587,            0.022435,             0.73971,             0.94372,             0.91984,             0.59926,            0.019823,           0.0058742,            0.011844,            0.008416,            0.008416,            0.008416
                  50,            0.038274,            0.010814,            0.025282,             0.64741,             0.89541,             0.89379,             0.54221,              0.0229,           0.0059618,            0.012546,            0.008383,            0.008383,            0.008383
                  51,            0.037969,            0.010576,            0.024036,             0.72054,               0.963,             0.92309,              0.6182,            0.019016,           0.0064351,            0.011481,             0.00835,             0.00835,             0.00835
                  52,            0.036703,            0.010853,            0.020757,              0.6933,             0.95336,             0.91316,             0.63509,            0.020503,           0.0063267,            0.011086,            0.008317,            0.008317,            0.008317
                  53,            0.035749,            0.010112,            0.024952,             0.72388,              0.9693,             0.90265,             0.60429,            0.019557,           0.0062285,            0.010944,            0.008284,            0.008284,            0.008284
                  54,            0.035067,            0.010556,            0.023016,             0.76731,             0.91966,             0.90209,              0.5847,            0.019024,           0.0065511,            0.011625,            0.008251,            0.008251,            0.008251
                  55,            0.035281,            0.010455,            0.022019,             0.74618,             0.90927,             0.89765,             0.58482,            0.019013,           0.0063197,            0.011129,            0.008218,            0.008218,            0.008218
                  56,            0.037485,            0.010303,            0.025966,             0.73694,             0.93336,             0.93125,             0.59859,            0.019851,            0.005986,            0.012243,            0.008185,            0.008185,            0.008185
                  57,            0.035483,            0.010366,            0.023273,             0.81005,             0.78328,             0.86671,             0.58788,            0.019956,           0.0080249,            0.013261,            0.008152,            0.008152,            0.008152
                  58,            0.037423,            0.010266,            0.025411,             0.81516,             0.90631,              0.9322,             0.64866,            0.018159,           0.0058033,            0.011463,            0.008119,            0.008119,            0.008119
                  59,            0.035496,              0.0105,            0.022924,             0.78752,             0.83354,             0.87689,             0.58568,             0.02169,           0.0079761,            0.013632,            0.008086,            0.008086,            0.008086
                  60,             0.03505,             0.01057,            0.022035,             0.80891,             0.94268,             0.94965,              0.6582,            0.019867,            0.006027,            0.011158,            0.008053,            0.008053,            0.008053
                  61,            0.035239,            0.010191,             0.02266,             0.85381,             0.93366,             0.96038,             0.68582,            0.017798,            0.006034,           0.0099895,             0.00802,             0.00802,             0.00802
                  62,            0.035322,            0.010864,             0.02187,             0.80993,             0.92285,             0.93038,             0.65058,            0.018975,           0.0065034,            0.010089,            0.007987,            0.007987,            0.007987
                  63,            0.036693,            0.010543,            0.021954,             0.76696,             0.93333,             0.94107,             0.59669,            0.021423,           0.0061725,            0.010192,            0.007954,            0.007954,            0.007954
                  64,            0.035387,            0.010278,            0.020163,             0.81305,             0.87321,             0.91906,             0.63567,            0.019735,           0.0059909,            0.011133,            0.007921,            0.007921,            0.007921
                  65,            0.033631,            0.010918,            0.023837,              0.8805,             0.91547,             0.94673,             0.67358,             0.01714,           0.0058132,           0.0096335,            0.007888,            0.007888,            0.007888
                  66,            0.033356,            0.010443,            0.021662,             0.84109,             0.94402,             0.95987,             0.69504,            0.017891,           0.0060501,           0.0089504,            0.007855,            0.007855,            0.007855
                  67,            0.033578,            0.010554,            0.019413,             0.83787,             0.92175,             0.95626,             0.65578,            0.018491,           0.0060767,           0.0089549,            0.007822,            0.007822,            0.007822
                  68,            0.033757,            0.010467,            0.021018,             0.85182,             0.92747,             0.95573,             0.69276,            0.017835,           0.0058539,           0.0095284,            0.007789,            0.007789,            0.007789
                  69,            0.031971,            0.010304,            0.018997,             0.85931,             0.96164,             0.95395,             0.68592,             0.01802,           0.0058233,           0.0089776,            0.007756,            0.007756,            0.007756
                  70,            0.034008,            0.010246,            0.018053,             0.92253,             0.91439,             0.96031,             0.69528,            0.016854,            0.005718,           0.0079767,            0.007723,            0.007723,            0.007723
                  71,            0.034823,            0.010943,            0.017389,             0.92679,             0.92992,             0.95286,             0.68174,            0.016403,           0.0059156,           0.0080846,             0.00769,             0.00769,             0.00769
                  72,            0.032852,             0.01017,             0.01676,             0.92794,             0.88959,             0.95277,             0.67484,             0.01726,            0.005887,            0.008626,            0.007657,            0.007657,            0.007657
                  73,            0.031885,           0.0099788,            0.017689,             0.89661,             0.96242,             0.95589,             0.70103,            0.017705,           0.0057108,           0.0075725,            0.007624,            0.007624,            0.007624
                  74,            0.033422,             0.01043,            0.016051,             0.88874,             0.95688,             0.96393,             0.69645,            0.016538,           0.0058814,           0.0082368,            0.007591,            0.007591,            0.007591
                  75,            0.033169,            0.010324,            0.018604,               0.929,             0.90262,             0.95678,             0.67799,            0.016978,           0.0061206,           0.0081583,            0.007558,            0.007558,            0.007558
                  76,            0.031626,            0.010411,            0.015947,             0.92183,             0.92078,              0.9602,             0.68476,            0.017182,           0.0058254,           0.0083576,            0.007525,            0.007525,            0.007525
                  77,            0.032088,             0.01007,            0.017966,              0.8951,             0.93877,             0.96489,             0.68463,            0.018504,            0.005723,           0.0081092,            0.007492,            0.007492,            0.007492
                  78,            0.031774,           0.0096252,            0.013639,             0.79862,             0.95244,             0.94628,             0.67234,            0.017914,           0.0057966,           0.0091658,            0.007459,            0.007459,            0.007459
                  79,            0.029839,            0.010288,            0.015328,             0.91386,             0.92036,             0.96041,             0.69098,            0.017344,           0.0058893,           0.0075512,            0.007426,            0.007426,            0.007426
                  80,            0.031508,           0.0094709,            0.016098,             0.91931,             0.94685,             0.96729,              0.6885,            0.017816,           0.0058668,           0.0074381,            0.007393,            0.007393,            0.007393
                  81,            0.034232,            0.010138,            0.016283,             0.96682,             0.90123,              0.9636,             0.65333,            0.018847,           0.0055897,            0.007947,             0.00736,             0.00736,             0.00736
                  82,            0.033711,            0.009985,            0.018703,             0.91472,             0.91639,             0.95584,              0.6962,             0.01684,           0.0056129,           0.0088328,            0.007327,            0.007327,            0.007327
                  83,            0.031426,           0.0099578,            0.014244,             0.93286,             0.90721,              0.9511,             0.69105,            0.017319,           0.0059267,            0.008226,            0.007294,            0.007294,            0.007294
                  84,            0.032251,           0.0094832,             0.01486,             0.97214,             0.95506,             0.97073,              0.7321,             0.01556,           0.0052588,           0.0064964,            0.007261,            0.007261,            0.007261
                  85,            0.033034,           0.0097027,            0.016153,             0.94576,             0.95519,             0.96432,             0.71218,            0.016141,           0.0054298,           0.0065875,            0.007228,            0.007228,            0.007228
                  86,            0.028832,            0.009792,            0.013802,             0.85698,             0.95656,              0.9676,             0.68393,            0.016302,           0.0056256,            0.007392,            0.007195,            0.007195,            0.007195
                  87,            0.029312,           0.0097096,             0.01344,             0.88487,             0.93414,             0.96118,             0.67696,            0.017895,           0.0058354,           0.0075865,            0.007162,            0.007162,            0.007162
                  88,            0.029739,           0.0091964,            0.012281,             0.94714,             0.95671,             0.96762,             0.66212,            0.019951,           0.0058242,           0.0067522,            0.007129,            0.007129,            0.007129
                  89,            0.031928,           0.0094688,            0.016582,             0.95705,             0.92555,             0.96802,             0.67151,            0.018021,           0.0055694,           0.0076588,            0.007096,            0.007096,            0.007096
                  90,            0.030089,           0.0097491,            0.012946,             0.91578,             0.93479,             0.96684,             0.72842,             0.01598,            0.005478,           0.0074043,            0.007063,            0.007063,            0.007063
                  91,            0.031534,           0.0097634,            0.013582,             0.94984,             0.92707,             0.97726,              0.7284,            0.016153,           0.0055434,           0.0076816,             0.00703,             0.00703,             0.00703
                  92,            0.032295,           0.0095693,             0.01583,             0.93912,              0.9497,             0.96649,             0.69056,            0.018451,           0.0059683,           0.0066065,            0.006997,            0.006997,            0.006997
                  93,            0.030875,            0.010273,             0.01384,             0.94331,             0.90579,             0.96132,             0.68481,            0.017295,           0.0059075,           0.0097479,            0.006964,            0.006964,            0.006964
                  94,            0.031603,           0.0092625,            0.013848,             0.93471,             0.94456,             0.96753,             0.70896,            0.016491,           0.0056177,           0.0067651,            0.006931,            0.006931,            0.006931
                  95,            0.032382,           0.0098333,            0.015977,             0.93175,             0.94865,             0.96417,             0.70212,             0.01647,           0.0060165,           0.0063113,            0.006898,            0.006898,            0.006898
                  96,            0.031628,           0.0088971,            0.013657,             0.95569,             0.89546,             0.96767,             0.69993,             0.01699,           0.0060481,            0.007676,            0.006865,            0.006865,            0.006865
                  97,            0.032729,            0.010223,            0.013348,             0.93848,             0.92096,             0.96244,             0.69065,            0.017386,           0.0056072,           0.0071673,            0.006832,            0.006832,            0.006832
                  98,            0.030588,           0.0097174,            0.012322,             0.92109,              0.9269,             0.96529,             0.72361,            0.016549,           0.0057572,           0.0072557,            0.006799,            0.006799,            0.006799
                  99,            0.032684,           0.0093801,            0.013613,              0.8918,             0.95157,             0.97048,             0.71534,            0.015611,           0.0058443,            0.007073,            0.006766,            0.006766,            0.006766
                 100,            0.029547,           0.0095573,            0.012467,             0.91755,              0.9198,             0.98035,             0.71717,            0.017044,           0.0061502,           0.0094546,            0.006733,            0.006733,            0.006733
                 101,            0.031731,            0.010104,            0.014305,             0.92267,             0.93763,             0.96277,             0.71559,            0.016569,           0.0056741,           0.0079627,              0.0067,              0.0067,              0.0067
                 102,             0.03036,           0.0096179,            0.012828,             0.91658,             0.95945,             0.96458,             0.72688,            0.015817,           0.0056763,           0.0066184,            0.006667,            0.006667,            0.006667
                 103,            0.030494,           0.0096554,            0.013383,             0.92029,             0.94132,             0.96216,             0.71603,            0.015522,           0.0056659,           0.0066216,            0.006634,            0.006634,            0.006634
                 104,             0.02988,           0.0091841,            0.011341,              0.9355,             0.91537,             0.94844,             0.69182,            0.016918,           0.0058779,           0.0079244,            0.006601,            0.006601,            0.006601
                 105,             0.02903,           0.0098325,            0.010535,             0.95541,              0.9407,             0.96248,             0.68936,            0.015838,           0.0059066,           0.0073007,            0.006568,            0.006568,            0.006568
                 106,             0.03002,            0.010196,             0.01086,             0.97229,             0.93759,             0.96367,             0.70796,            0.015973,           0.0057932,           0.0061777,            0.006535,            0.006535,            0.006535
                 107,            0.029584,           0.0096752,            0.012304,              0.9519,             0.96639,             0.95778,             0.72305,            0.015819,           0.0058029,            0.005866,            0.006502,            0.006502,            0.006502
                 108,            0.028352,             0.00956,              0.0118,             0.94402,             0.94524,             0.95756,              0.7065,            0.017473,           0.0060678,           0.0069332,            0.006469,            0.006469,            0.006469
                 109,            0.028268,           0.0086692,            0.009588,             0.93863,             0.95655,             0.96787,             0.73117,            0.016058,           0.0057079,           0.0060922,            0.006436,            0.006436,            0.006436
                 110,            0.030245,           0.0085237,           0.0099241,             0.93479,             0.96063,             0.96827,             0.72263,            0.016305,           0.0057597,           0.0064177,            0.006403,            0.006403,            0.006403
                 111,            0.027806,           0.0090756,            0.011546,             0.95267,             0.97098,              0.9723,             0.72382,            0.015479,           0.0055544,           0.0053774,             0.00637,             0.00637,             0.00637
                 112,            0.030595,           0.0089898,            0.012388,             0.98559,             0.93129,             0.97765,             0.73418,            0.014992,           0.0054943,           0.0051204,            0.006337,            0.006337,            0.006337
                 113,            0.029116,           0.0094171,            0.011405,              0.9485,             0.93893,             0.96364,             0.72231,            0.015912,           0.0054781,           0.0066961,            0.006304,            0.006304,            0.006304
                 114,            0.027906,           0.0098449,            0.010836,              0.9652,             0.94014,             0.96718,             0.71809,            0.015204,            0.005528,           0.0064236,            0.006271,            0.006271,            0.006271
                 115,            0.029432,           0.0093073,            0.011961,             0.95865,             0.91985,             0.97127,             0.72513,            0.015232,           0.0058476,           0.0066162,            0.006238,            0.006238,            0.006238
                 116,             0.02871,           0.0093806,            0.010975,             0.94592,              0.9418,               0.968,             0.70817,             0.01595,           0.0057272,           0.0065521,            0.006205,            0.006205,            0.006205
                 117,            0.029377,           0.0097108,            0.009407,             0.92223,              0.9369,             0.96337,             0.71925,            0.015412,            0.005441,           0.0080487,            0.006172,            0.006172,            0.006172
                 118,            0.028643,           0.0094069,            0.013371,             0.95436,             0.95838,             0.96299,             0.75353,            0.013998,           0.0052963,            0.006775,            0.006139,            0.006139,            0.006139
                 119,            0.028046,           0.0094297,            0.010731,             0.96503,              0.9507,             0.96644,             0.73012,            0.015475,           0.0056461,           0.0059189,            0.006106,            0.006106,            0.006106
                 120,            0.027883,           0.0094441,            0.011963,             0.95804,             0.93704,             0.95815,             0.69948,            0.015847,           0.0054633,           0.0066065,            0.006073,            0.006073,            0.006073
                 121,            0.030139,           0.0097031,            0.010927,             0.95278,             0.96962,             0.95788,             0.71866,            0.015826,           0.0057029,           0.0059881,             0.00604,             0.00604,             0.00604
                 122,            0.026609,           0.0091368,            0.010691,             0.95874,             0.96407,             0.96276,             0.72439,            0.015149,           0.0055545,           0.0057323,            0.006007,            0.006007,            0.006007
                 123,            0.027431,           0.0092707,           0.0089469,             0.95209,             0.96179,             0.96242,             0.73027,            0.014316,           0.0055676,           0.0059408,            0.005974,            0.005974,            0.005974
                 124,            0.025233,           0.0095003,            0.010723,             0.96226,             0.96147,             0.96351,             0.74886,            0.014773,           0.0054882,           0.0055394,            0.005941,            0.005941,            0.005941
                 125,            0.028697,           0.0088165,           0.0092591,             0.96429,             0.94607,             0.96265,             0.72337,             0.01517,           0.0058758,           0.0066042,            0.005908,            0.005908,            0.005908
                 126,            0.029345,           0.0089158,           0.0094789,             0.96124,             0.94163,             0.97187,             0.72589,              0.0159,           0.0057991,           0.0071317,            0.005875,            0.005875,            0.005875
                 127,            0.025831,           0.0084714,           0.0098015,             0.97073,             0.95988,             0.98085,             0.71281,            0.015628,           0.0058336,           0.0052766,            0.005842,            0.005842,            0.005842
                 128,            0.027062,           0.0089497,           0.0088715,             0.85103,             0.93756,             0.96487,             0.69504,            0.017018,           0.0067023,           0.0088721,            0.005809,            0.005809,            0.005809
                 129,             0.02711,             0.00904,            0.010018,             0.92708,             0.93273,             0.96403,             0.69802,            0.016224,           0.0060823,           0.0070459,            0.005776,            0.005776,            0.005776
                 130,            0.028001,           0.0089892,            0.011086,             0.93826,             0.94419,             0.95762,             0.69681,            0.014896,           0.0058185,           0.0070446,            0.005743,            0.005743,            0.005743
                 131,            0.026963,           0.0090064,            0.010385,             0.96666,             0.89681,             0.97152,              0.7081,            0.015826,           0.0059069,           0.0086159,             0.00571,             0.00571,             0.00571
                 132,            0.028152,           0.0089857,           0.0090013,             0.91041,             0.96424,             0.96912,             0.71785,            0.015152,           0.0056118,            0.006758,            0.005677,            0.005677,            0.005677
                 133,            0.026775,           0.0090953,            0.009219,             0.94118,             0.96234,             0.96764,             0.73693,             0.01491,           0.0057571,           0.0066304,            0.005644,            0.005644,            0.005644
                 134,            0.026985,           0.0088312,           0.0095043,             0.94073,             0.94812,             0.96721,             0.71823,            0.015187,           0.0059634,           0.0066682,            0.005611,            0.005611,            0.005611
                 135,            0.029522,           0.0093517,            0.010345,             0.94849,             0.94763,              0.9671,             0.73912,            0.014912,           0.0058869,           0.0063917,            0.005578,            0.005578,            0.005578
                 136,            0.029206,           0.0091275,            0.012724,             0.90305,             0.97101,             0.97364,             0.74088,            0.014744,           0.0058822,           0.0051977,            0.005545,            0.005545,            0.005545
                 137,            0.027977,           0.0086486,               0.012,             0.95378,             0.93614,             0.96477,             0.71187,            0.015295,           0.0059655,           0.0057125,            0.005512,            0.005512,            0.005512
                 138,            0.027759,           0.0092193,            0.010612,              0.9662,             0.90934,              0.9678,             0.73405,            0.015331,           0.0056311,           0.0051828,            0.005479,            0.005479,            0.005479
                 139,            0.028437,           0.0091202,             0.01006,             0.97692,             0.93412,             0.95369,             0.72032,             0.01508,           0.0058598,           0.0054689,            0.005446,            0.005446,            0.005446
                 140,            0.027448,           0.0090287,           0.0091237,             0.91033,             0.95639,             0.95865,             0.70334,            0.015723,           0.0058765,           0.0055597,            0.005413,            0.005413,            0.005413
                 141,            0.027653,           0.0091756,           0.0086271,             0.96793,             0.94321,             0.96261,             0.70594,            0.015521,           0.0060852,           0.0059425,             0.00538,             0.00538,             0.00538
                 142,            0.027368,           0.0087291,            0.009705,             0.98727,             0.93995,             0.96889,              0.7078,            0.015932,           0.0058986,           0.0049943,            0.005347,            0.005347,            0.005347
                 143,            0.027645,           0.0090237,           0.0085635,             0.95781,             0.92564,             0.96392,             0.70806,             0.01475,           0.0057552,           0.0062626,            0.005314,            0.005314,            0.005314
                 144,            0.026234,           0.0089867,           0.0088656,             0.92102,             0.93983,             0.96288,             0.72668,            0.013861,           0.0057998,           0.0070903,            0.005281,            0.005281,            0.005281
                 145,            0.028564,           0.0089912,           0.0098372,             0.91116,             0.96319,             0.96075,             0.73113,            0.014924,            0.005728,           0.0065202,            0.005248,            0.005248,            0.005248
                 146,            0.027107,           0.0089989,           0.0085472,             0.91387,             0.95266,             0.96284,             0.73576,            0.014198,            0.005621,           0.0066847,            0.005215,            0.005215,            0.005215
                 147,             0.02395,           0.0085212,           0.0081085,             0.91713,             0.96477,             0.95819,             0.73861,            0.013677,           0.0055599,           0.0059266,            0.005182,            0.005182,            0.005182
                 148,            0.028383,            0.008743,           0.0088761,             0.94873,             0.96662,             0.95968,             0.73067,             0.01418,           0.0056977,           0.0055538,            0.005149,            0.005149,            0.005149
